st_uuid,st_name,緯度,經度,運作狀態,GPS主機電壓,電瓶電壓,抽水量,出水量
0b6527ca-4a24-4ced-bb4f-64bd74690fd5,嘉義縣-068,6d1c3424-7ae7-4cb7-8301-75766f7abfd9,6d8ebcd9-2df3-4c68-ac1c-1a0886933245,900df11f-1f6a-4221-b574-409e5c0c23b0,de47291e-f633-429d-934b-e908946834f7,8c797aa9-8369-49a5-a9b8-5b654eecbc5e,63921727-15ca-4c28-92be-e87a37859d3c,6fb1ae2c-8f3a-4e88-85ce-01fc4045f676
775371bb-4504-4f89-9b35-9785699ff2a8,嘉義縣-069,3620c0da-4f7a-4c3c-a32d-07cb8c15dadb,310fface-1523-4747-a53b-bf14366c5206,ec07406c-57af-4311-96ca-91e559456c91,75f2cab7-ec84-4884-9aa1-d1e5b73f3353,7c1c4c53-bd3d-4f31-bc32-0202d3704bd8,23a59b60-e887-4b5c-b96b-4de6f8ded43e,393048e0-9696-4adc-b70d-c424971fbcb9
161babd9-471c-4afd-b205-8244bf6182cc,嘉義縣-070,7ee829b1-81aa-463c-814d-cfc8a1c57252,8dfc9a1d-cfb0-4243-ab9e-afb78cf40044,9adfec8a-c8ea-4377-858d-61b0524ec64f,deb4cb4c-209d-4628-bd3c-6a797a4ccb97,24d4a97e-b3dd-4665-b411-bc31b5c3dad0,74355a4f-346d-4e97-9586-03158d51a6a5,7bb48f6f-66bf-422c-9d75-43f4e6efb6dc
8bc8a876-2664-436a-853a-ac9dd011f56a,嘉義縣-071,06deb8c5-13fb-4529-917d-b622b8e0778c,08647c10-574e-47de-ac6d-9eca080dbb7d,2cbcaef0-465b-4b3a-ac4c-752940dd7780,3d66f965-fe95-439e-88f5-bac7c6935e51,f0c9b3d9-adf6-407f-b350-1cc4a573a5ba,089226ca-d209-4192-81be-3a0a19319e65,0d0cb58f-b178-4922-9a7d-a291ba2c4352
fb901c3a-f4bb-4bd8-b221-7810c58113a2,嘉義縣-072,96c4d5b9-bb88-4d6a-b9ae-70990f484b87,a32ea4ef-2450-40c9-9790-1085624fbdc6,9d9ca125-a957-464a-ae91-e03d4704caa3,a80ea84c-7e27-4ee9-8413-ef6e54c3762e,a3de839e-1bc7-4374-9054-779c28ab1bbb,8487634f-57f6-498a-ad8e-de5bc4fd1606,952262ee-5881-40e6-8451-d85ce7c6e594
df07def0-887d-4294-8f5f-f0f673dd16ec,嘉義縣-073,e251f889-444c-4f95-8145-e3ad602fbdef,f393c874-6d1f-4144-9ca3-f88b72ee4864,fb2aba99-6f6c-4c9c-baca-5872beb2d752,f7283ecc-7bc8-4e0e-a6bf-665cdf9a489c,d120028f-94b6-4109-8127-33961a50bf0b,d4cdbb78-f30a-4f2f-9529-1362b8455052,f3329344-96b7-4379-9d4c-515773ce2c69
901ddee9-185f-4cff-99b1-ebbe5ffedfbf,嘉義縣-074,4cf93e35-5aef-4f17-9d01-b6ee7ad16615,4d3dd8af-4407-49ee-bc57-19454eee1727,d6532450-16d1-4826-b984-95666ede6a48,359a62f3-42d3-437e-a62a-74cd9489a072,9bfc55ba-ed3c-49fb-b70a-cb3a44be9842,44c4b360-7c87-4eeb-8bbd-dc360bfd6980,55b84ad5-b016-4d96-b50f-0b36916af51f
7e5f2436-e731-4b31-b5dc-77bff2a28948,嘉義縣-075,f48bd1b1-fc5c-4ebd-9042-3e61c6cf3e91,ffc5c285-15b1-4f5e-973b-bf99ff5b75c3,cd8df0ea-e69b-43ba-8dee-0f14d899aa9a,3535bbc5-7641-4085-bce9-fd14ca66fc47,5d3f2f02-9027-47c8-bec8-5a9b7993b55d,f930cb56-e50d-4caa-a2df-22fbbbd6b0dd,fefd5e3b-4639-461a-b15c-c7fc47f87577
f2079bc9-7720-4689-9285-eb72316263dc,嘉義縣-076,32e09365-ebe5-491c-81f2-61d9730d8ff7,2eb92d51-d7ef-4cbe-a97b-dd2660fbc966,2d1bcd4d-30ff-4d75-9e7b-9420f90af8d4,98c1f69c-a3c0-4aaa-ad1c-103a6eb222a0,95509dba-2b71-4328-8879-5b43fb6fe74b,220c712d-7f88-4770-94d3-107063e2df6e,36e59da9-e7cd-4cbe-ac84-c04444ecc9a1
5bb5d51a-81ed-4904-a449-6ec802ffe020,嘉義縣-077,9daff18a-d0d9-4a90-a058-95a4da7810d9,a9537ed3-b2be-489b-94a1-f67edecd3fb4,1f9b383b-e31a-4c72-80dd-8140a222edf5,e3fc9ba7-338c-44eb-971f-9e2979457fcc,0ba252f4-81cf-4412-93b0-2bcedecb7624,9b80f451-644e-4ac5-9147-e67575e91933,a0248200-6bdc-4b00-b9b0-1b920a9b6903
9cf1e6bf-aac4-46a3-8b79-44d627c33ca8,嘉義縣-078,4571e684-c850-413c-a965-0edab231d54f,3ec144ee-3871-474e-b272-7533dfa1a031,a9aca3ec-4e1b-47cf-b251-5e92799b635e,e6a6d580-246b-4ac4-a01d-ea6b4fbfc14c,69117cf2-e129-4d48-956c-78b4d454a21c,372175ed-1e09-4a5a-82f3-af7528f320f2,46df7974-5adb-483d-93bd-eb2f0e6059d1
479e2160-695f-4545-a172-cd8021b38312,嘉義縣-079,b137b3d6-b196-4f4c-89bd-02cf3a88629c,befa5551-bf75-48c6-9119-97c5836fd718,db8ad61c-eeff-4768-a71f-87e9628c9d2f,ed6ec2db-2d4d-4236-adf0-8c6d7fb52a3c,412ef26a-54b2-457f-ad54-98ccde075833,ae3b5d81-a6a5-41a4-82f7-8da6a38dd9f4,bec90780-da52-46ed-9eb1-a903886d1245
b1107d8e-a218-4554-b856-5f81e22d30d6,嘉義縣-080,9cd7a981-9f35-4c84-a2f7-39d048c4e75d,a694de55-f5d9-4fca-a55a-1f099a36f620,e01ddb21-98ce-40b5-9abf-1c1f4cf3e207,f40eb8d7-0fcf-4a04-bdb6-d46dede7f094,dff3729f-f176-4d3b-afeb-80bf16acf299,91005266-5b87-4368-80b4-53525593c201,9bf790aa-5d7c-4bf5-96b2-672d20baa1a4
caf46df3-9bb6-4a35-a95a-52cd4f2a341f,嘉義縣-081,d983a6b0-d469-4a4d-8b3a-219f7bc44dc4,dbb28ab0-2767-41f6-a8f0-d74ea5cb12a2,382b69ee-96cb-4e1f-bfb8-bb38d9790764,e52c0118-6c10-4749-a681-7c86698fd4c7,5df3fce7-41d5-4767-bc22-744b1f2bef51,c739929e-3f72-41da-8f81-b0e112797252,dc8239b4-cb45-4c2e-9bcd-902dcf54f533
8a150620-07a5-4f66-8c6e-1026f26897b5,嘉義縣-082,d26c795e-8b8b-4988-904f-076ebe9bbd4b,d483cee7-1662-4a5c-a6cb-8f4aee272030,e19b9697-055d-4492-9f35-b78eedf410c8,83fd1030-9b53-4955-a3f5-57e50bded0b8,93052700-867b-477c-86eb-2e9f935fd697,c57fd0fa-95d5-4d0c-87e2-7e5dee578d6c,db59a4ab-3b38-4798-8851-3339e36ded2e
31e35d2d-baa2-4a25-9dc1-b0d8a21a1cf4,嘉義縣-083,abbe4039-f643-48a7-85e9-f4db6249a663,b7b17fb8-2b84-4562-8612-902771761b58,00f20154-aed7-42c0-804c-ba5526535c83,77e9122d-4daf-45d5-8c2b-0e11ece79ca4,eb541d37-034a-417a-9283-140b20be2506,a9c634f3-f9ea-4de7-810c-01bb32d6894d,b986557f-e8c3-498e-ae86-d726dace1fa4
fbcdecb9-cb79-4c62-bfd9-8abdcefad1d2,嘉義縣-084,4f15f804-e10c-49f2-9f05-232e6b4aaf9d,504f7efd-d6ba-4c86-bc21-9f051fa2b5b5,235f95d8-feed-41f9-9c0c-d995a71525e7,e30d3773-08b2-44fc-9b7a-8f4a530929dc,6ccd340f-6737-4f17-bca7-c4461c4bf966,46469499-cf29-45d9-90b0-64aa14d29947,57d342ac-7a55-4562-9f0c-2c2d75f851da
96024c1f-7cfc-4a98-b112-34817d2a6e86,嘉義縣-085,e73e12ed-9e18-4a3e-8334-8909b44a5cc7,fa2691dd-58f2-42b0-a263-8e22055baa1d,d91bc151-674c-4099-82d9-6e54be5dddfc,252b5b64-c317-437e-a287-9a8db5599753,deb34869-a89e-4a71-ad8f-78667226930d,dc4fa82c-5ea3-40d0-813c-4d1aec53ff83,f7077f1c-bc07-4f15-baec-ef0eb726a675
7bb15068-6390-4196-9fe2-4ef262f908aa,嘉義縣-086,385d9afb-c278-4f31-a300-7fb5cdd6f678,38b250c7-3dc7-4d86-9040-681b69b53e63,41ab01b2-6c06-4104-8142-ffa2cb054efc,cd7a5a44-fad2-4290-a902-63816ce1c883,84a13e20-ba91-42fa-a821-0f8ca615bac0,279a7a5f-4f4e-42ae-9323-83152a2777c3,3bdf98a4-acc4-4ec2-b33f-77beea8b6f0c
598b9c59-e7d1-4f36-8a9f-c12527275279,嘉義縣-087,9c8d3172-4b21-45f5-a525-7242ee568831,a64d3bdf-44cd-4c19-8b32-95e8813c390b,d92b1a23-c2f9-4a60-8e84-ab01ffc0ec75,3d5ebfe2-fc6d-49c3-acb2-0010026b0a88,1323e180-0967-4047-9739-300afd6969c1,8cdc7c37-6d90-4bb5-9c56-cda5896dcd47,9b2b5bd8-438c-446b-a059-5113e73f89e6
86649fc8-0231-4977-a65d-30a15d1b3b17,嘉義縣-088,c1bf959f-b126-4a5f-b2aa-80e6d981d3bb,cf243d73-de3d-4bc5-92f6-4d508a8f3990,e8e4a337-9749-45c7-bc28-61365f1b8cc9,72b0016c-5e32-4e18-a03a-885f531e40c0,0d47a294-8d4f-47f8-ace1-97789419c4e6,bac6808b-50d5-4876-acad-51b66ba02763,cbd84d57-998c-4a65-9366-49d394068ab7
af760d41-6494-440a-ac40-61d97853dc66,嘉義縣-089,9e0e4108-11aa-4fc8-8307-7db2aad9c4ef,aa4c8d49-23db-4b51-87a3-e9fa524633ef,f33dc769-0b82-4aee-b1e9-774f39474c84,0636a4b1-a9e8-401a-b344-5fe7101168ad,9c4fd4d4-12ec-4e7b-a67e-89b8190c251c,9c208ac5-5255-4783-a3a7-4fb9ccec9c95,a43c177f-8a2e-4549-bd6c-7f03406d56a4
6ec83b69-1602-4df6-a01f-b5bcf94adb75,嘉義縣-090,4091f6a3-61b5-46fe-a877-2b2a68f11cf7,3d782299-f15c-43b5-824d-01ce8fa6235c,9fcd7a72-529f-46eb-bdd8-47549f5957e3,2f421076-5393-42e8-9696-5dd1a102cc0a,0535c928-9c51-4465-895e-6a997bc339f8,2e9ffa3c-553a-4876-8697-6bd0bffde721,44fa52f9-f1e8-414a-9f11-0dcef9763d76
3b0445eb-de22-4f83-8e0c-adc193f2234c,嘉義縣-091,6e37c623-75f7-4260-a36c-ac3472b6bf34,7364f1c9-55d2-4482-8e41-5630fb4283f0,c3103407-26a4-48d9-9bf7-9b6ffb2b618a,681f03fc-2e9a-4cd4-bc47-4e3c7e96b15e,75d6c142-8d21-4af9-be7c-0be8bdb8c508,64487b2e-5f16-40d7-9de8-7bc4b7d1e71d,720bd261-7689-4d82-b7e3-ddfc3e26ceb0
47b38dc4-bd3c-447b-9c8e-2e5efe1a958f,嘉義縣-092,e6a71db9-6f34-4d5b-b1a1-2e8d61936ae8,f6c2d05a-24c3-4037-baf8-1fe96c0261f4,beef6f12-c172-4eb5-b495-dd52409df4d9,3707f18f-0fd1-4e06-b608-1233114f2e8d,292a5b6b-a0bc-45da-9e2e-2c68a1550536,d5b68e36-a097-4fb7-a02b-4ffe8c915cb4,f4228912-14f6-4df7-8d12-6cfd11deb997
d757e201-bf1a-456a-848d-62b805c9bffe,嘉義縣-093,5b7a067e-da6c-4f5d-9bb3-2538e0559fd9,5b3d04c8-a5b2-42df-bb82-7098a965352f,bc6ddbc8-86fc-4857-8c03-748bc8d29cf8,e00fabf2-6f6a-4233-b532-057382abfc18,c741d2df-d02f-4495-bc5e-3eb7a6966cc8,566cb40a-fc52-4915-9326-05c4fdb93e7a,66f4458f-dc32-4e91-8429-b956e10c6978
e422d6f2-3a33-4907-bd2c-0a3964fba374,嘉義縣-094,8883fc2e-b9d5-4769-b30e-8161efee73a2,9066c449-b5ea-443c-8568-5224ac0a6037,d4d7e006-7b59-458e-bd11-45aaf4b39559,483cb4a7-3142-472a-bc76-f099efb1d25c,700d86c1-45bb-4906-abe4-a65721935bc9,77a6edc1-d6e2-461e-b8b5-28563dd5e4d1,7f1eebb4-cbca-430d-afb2-742f439d3f9b
1c3b733a-2253-41f8-83d4-9fbdb949e8d2,嘉義縣-095,e728bb69-883a-4211-8f83-589e06bcb1e9,f83586cc-5216-4a6d-8416-a96718127c2a,5862c610-a488-42ba-bd41-596f7b3e40d0,c1285720-8ca2-43ac-b076-157ff4fd51f6,c9bf36fa-f072-4132-aa7c-5ec35214e5cb,d85eb784-733c-4642-9e77-2ef32a54af96,f48cebe3-340d-47b6-812e-8490748d8808
c8724ce1-6e2e-4fe0-824c-0cc405550c83,嘉義縣-096,58b5d5df-6dc7-42c7-9ef3-8320a2285d2f,5594fd96-d161-44d6-9252-ed0892306fce,b12de69d-8522-4bc1-8b39-77966f61dba6,e4e26252-6a2f-4749-ba23-10e091762b0a,9311fc38-45f1-46eb-a072-5f1f2cd7bec1,546471e0-6ccc-466d-aed4-cbe66e121ca7,6004d4da-3989-44bb-9590-bba0efe7b9e8
4e93b5b3-70f9-496b-9562-b8b3ffaf5506,嘉義縣-097,4e44e7f8-0cb8-4dfd-848c-34f7fbac96bf,4f3c82e6-ee0b-47fb-b00d-5403f03053da,d959401c-d1e6-4ce7-80be-955b6c76ed78,1eca40a7-17f7-4657-abb2-de3bbb0559ed,c408629b-b8b7-4a3d-b313-e59e0bdee724,45fe0079-8704-4a1e-8b50-c5dfd31b951e,572304fc-90b4-400e-ab29-c90861da9b13
416f8a43-fe52-4f3b-b159-8387534388e5,嘉義縣-098,d9ff245c-af60-4305-aa13-0f65483193f0,dbecc1f1-96ae-4257-a71d-a70499de0123,1d624e5e-9acb-4b92-85d5-54c96591c51e,853f7d5d-0490-402e-9c39-daa11e30d20b,ba36a0c5-1309-43af-b303-dec02f0ded6e,c8542709-a2b0-4b29-b0c4-bb81da380432,dcf0efe2-ac0f-4336-a234-66ccf2109e17
454f938c-5dd9-4f0b-bb96-940bb8db76e8,嘉義縣-099,e10e5c1e-0d95-4ab9-b37f-23a869951bf7,e85d5533-487f-4c9f-8973-b4179cd61801,2f5a571b-870b-4645-8cf2-fbc34f2b48aa,b36ed86e-6dc2-488e-8551-f195d3593785,4f6ddb6f-0ad2-4a28-8012-e4789acd8b5d,cda857be-dc56-4621-bd42-c85d41806893,ef919625-0ace-4980-872f-9071434943c9
8b5960d2-b22a-4621-b44e-3470a2661b6f,嘉義縣-100,2eba7522-6664-4fd7-a629-9b80e012e793,2d3a3596-85a2-4fe2-b61d-17990b3c8772,60a76b51-458c-4766-9693-ad86fd6208e0,5085d7fb-bc8b-49ef-acca-d00f9a777930,66fdc2c5-fb48-4f1c-a290-47f9f01dc18c,1e60d445-2496-44c3-9924-a10f14d88cc4,2afa4176-c9c3-49ba-b576-bd85544eb63f
2589b6ff-1938-460f-b817-8e32b949603c,嘉義縣-101,e18fb14b-c2e3-4b9f-8f7c-284417671e2b,ee73d6fd-aa08-4883-9fcd-b4aa9fa43fd1,b8d20bc4-5757-453f-9093-4d5b9a40e29d,e10a6100-0def-4d9c-9fb9-e842b8396bdf,2f99bb52-6e16-42ef-b3a6-1e7677f59036,d2b1d3ea-e4a2-4b32-8b17-5bedfa2502bb,f1075ed4-6f2b-480d-8729-44ab2e6dcd50
d8fc2450-58cf-4570-b2a6-ed934806cdd0,嘉義縣-102,7f56cbdd-cd33-4ef1-841b-1a2f20f02d28,8f3e905e-2eb7-43ce-8c59-bd2ceab29c49,6e5da9ac-02f2-4086-a079-f6799fb014ff,db579b16-554b-489e-8400-d9bf2fb4b989,24807af8-5505-4b4e-b193-ef124a6e322f,751ec7bc-3a85-40c1-aa62-b1308b5deda9,7c89226a-64c7-4725-b445-3886406bdc2e
ec8c2af2-840f-400e-9be8-2ec7ad0e7fe4,嘉義縣-103,dea32a20-a697-478c-8da8-71f1825dae4b,e448f874-1463-4b3e-9bd9-9de3f0bb5498,8d0f1ec7-26dd-4571-8f1c-a26e6fb18b91,c3ce4f14-3482-4f29-abb6-65d01e8ab42e,c2060bdf-5e4f-495d-97ac-50ab6ed14fdf,cb33df7a-c557-4691-884d-d3f30b9f6390,ece314af-44b3-4048-8aef-a4678709a33e
cf480280-d7b5-45d1-8578-d1acbadf4d8f,嘉義縣-105,826f404c-7a50-4fb6-8ecc-9515d8ee9dfb,8fc5e18c-246e-4dc6-8f5d-05c0504edcf3,07227623-65ae-47c6-9f7e-d8d7104c726c,5a438503-7d1b-41ce-be22-cf4225c4230f,44965172-0603-4fd6-ae67-f0fa85c938a9,75c93592-5c9f-482c-a6b5-7166d5fc1d72,7e9cf33e-77c6-400c-ac05-3da2ae19a3a3
630fbe36-59d1-4986-9e61-551e9d9fa6b1,嘉義縣-106,29e72111-c15b-4884-92ce-aff1f2627ad8,2732e46d-c089-4c24-82b5-00491c82acdb,9768b322-426c-4dc8-a61a-0c93458b6537,b409ffa3-8845-4e95-b2ee-beaf35fa2909,54d3901a-c6db-4d76-b271-40f336558e58,15fc40c7-cc4a-4090-9c91-68c0695e12ff,2693f73c-68ce-4765-b126-3eb412a7713e
21ef0d62-f676-4e19-8073-2d2a63516358,嘉義縣-107,7548f262-e068-488c-8380-81f9ca2ebce7,7b5c4fe3-3531-445e-90de-df43187b34f3,f87c7d7c-3d23-44f3-b45a-2e490f78dd1c,dce313fc-2c69-4c85-acda-0d8ba9217e82,cd258d80-77bf-4ba4-97e4-7782b9c29956,69634066-0a6b-4233-b053-f59cbe4ca8af,764030ca-2ad2-4f8c-8624-300ad78de6db
2186d3a7-5eba-452c-aaf4-e22d81ef2e45,嘉義縣-108,aad6dd9e-2fd1-405a-86cd-c2a8e969fd18,b4bf60af-c3ca-4d12-9d0b-f3bfa0bd8b97,4637dc4b-4c57-454f-91ad-62a4b3086882,44e1891b-ed7b-497b-9745-49a7724a7cca,7ba2ee39-07f8-4252-95c8-3bac302c0387,a796cba6-25b5-425d-8c69-21e6d0f6cb12,b6411dad-8641-401c-a598-cd9d339196c3
fea49449-255d-4175-8bf7-ad17720b9a37,嘉義縣-109,9c808f8d-bbbd-4056-be48-897d2ee264bc,a63fb7c4-cd98-4a39-a5dc-f99b8ef8a18b,7e9557ca-60f4-45d2-9648-a59b6a31f6c7,0c4011bd-eeb6-4d70-8fe0-ee30104bc145,cf16a60c-869a-4a57-a644-22c4b1e746fd,8a76f2c8-044a-4474-9254-fb305b71c2f6,997f2ecb-32a4-4b7e-9105-f9854f362dd3
3ecedbb7-1d6b-4483-8340-39a728c33188,嘉義縣-110,8b69f2c2-727c-48e0-9a7c-e7e7e39e6763,9ddcb223-fa14-4083-8a0c-41de614ac4ca,042678b8-027f-4757-b544-691ea5f94eab,9bf8901d-d215-4cbb-9827-0281202db162,63b3ebd0-bf86-4084-be1c-ec13ae02db07,7ad89c3e-2599-4165-bc7e-44c03b8274e2,8653e39f-f6ae-4cf6-99fd-d5837100b25f
45eb20cf-18d9-4ec3-9a85-551685c8fb38,嘉義縣-111,2d09cd89-a20e-4732-8d26-a843f5e9958d,293e0a77-75af-4b73-b048-7e6882258214,ad07d878-bad8-498a-b960-5c7f26076a50,9dac3e7f-93fa-4ed4-a950-f6f64c4fa79c,8e23aa59-2be6-4b7b-b4af-ca2635ffee10,1bd7596c-6cd9-4c26-a959-1bbe3df26131,26b5e02e-ab9b-40e0-9db8-950969871eb9
64055766-50a9-4833-b38d-9248f96a9717,嘉義縣-112,9b3a4a5f-cb82-49c5-984b-8bbd3167cbf8,a53f4c9f-fd93-4c58-b099-eac03b8085e2,316d17c0-3018-45d3-b2d2-9d8af77be9f7,4636b016-2760-4f7f-977c-e4f84671e9c4,8e5b5ff8-dac6-4dbd-a86c-c7cfe4a6f7c0,8a4017ee-16bc-4c96-b310-1f74a4d613b2,96a8f75f-6ade-44d5-ac2f-0a4667113463
02f83cd8-da31-4773-9367-52918d0ac15e,嘉義縣-113,e91d3114-8070-4aba-a449-1177896a3434,fa9139c4-0397-4153-b95a-063e539688e0,2931d02d-2ea3-4a8d-b049-08e5b2948210,a5f46c35-6bc4-4b36-91b7-7f80ebc6c5ad,d096fa9e-aaa3-4568-8016-db761a7d6d9c,dc882fd2-c809-48c0-9575-44b24880f3ba,f7c07f6c-4ced-4b97-a17f-0af5ca5ffb7c
7034f59a-130a-464c-abae-d881c6a504a9,嘉義縣-114,a9d60129-656c-4f78-876a-aeab8191989b,b1949d00-c7bb-4cf6-9ae8-297ebb29c2a8,bccb345e-0132-458a-8d71-2a7bfb6c57cd,c184c27d-713c-4dfc-90da-d9033376e63d,0d34a691-fc71-4103-b383-e1a8d1f7bfc0,a696df42-196c-460b-a976-27d46fc34540,b0ba4cde-1fb4-401b-bdb2-02c81ca07bf4
436fad1f-8639-4d53-9294-ff40712085a0,嘉義縣-115,363a7330-6602-4e58-b785-9e5bc0ea06a8,31e0ef38-7f05-49bc-847b-b88dadbd4e18,c133afee-8bc7-4753-8984-cc4d9a842a34,1ff4abe9-c0bf-4e73-a583-7baad3c11bcd,614b4a9c-f229-44ab-96a6-d7f51368e909,2510f4ed-79c8-4547-b5ac-f1336984440f,3a94626c-3383-4124-bbdf-df822a538203
af96a3d0-7880-4457-be28-5b81f5cfa584,嘉義縣-116,8e013318-ecef-4099-80a0-b24afc9555b7,a04a5ecc-7c8f-451e-b171-276940e57c6e,e5ee9a45-017d-4e07-93c6-0db401dfc438,1004071d-8014-4313-9b5a-e16d68516e4d,c04e3b03-bb25-4e64-8394-5b1fd58774ad,7d23202e-2ed1-4344-9d86-28f409f12583,92c3ac01-4e42-46ec-b856-9da4d0315eff
65105bdb-0e5f-469e-8c0e-3f211c563dac,嘉義縣-117,0d064ab1-56c9-4449-9374-9f5c042b5ab7,121e240f-4ef0-414f-bbec-10e39053af33,57213e0d-0965-4615-9e87-ebc44241bcc0,acc8e06b-ec56-49c6-a8fb-9863fdeab2c4,6ed751fd-ad31-4a4a-bc03-e82f0c5b26d1,0ce3d76e-c278-4955-a2ca-af2741132690,122d7698-670a-4625-b21f-727d2a65d75a
